10,2,10,2,10,2,10,2,10,2,10,2,11,2,11,3,10,3,10,3,10,4,10,5,10,6,10,6,10,7,10,8,10,8,10,9,9,9,9,9,9,10,8,10,7,10,7,10,7,10,6,10,6,10,5,10,5,10,5,10,4,10,3,9,3,9,3,9,3,8,3,8,2,8,2,8,2,7,2,7,2,6,2,6,2,5,2,5,2,4,14C
11,2,11,2,11,2,11,2,11,2,11,2,11,2,11,2,11,2,11,3,11,3,11,4,11,4,11,5,10,5,11,7,10,7,10,8,10,8,10,9,8,9,8,9,7,10,7,10,6,10,6,10,5,10,4,10,4,10,3,10,2,10,2,9,2,9,2,9,2,8,1,8,1,8,1,7,1,6,1,6,1,5,1,4,1,4,2,3,2,3,14C
1,4,1,4,1,5,1,5,1,5,1,5,1,5,1,6,1,6,1,6,1,6,1,6,1,7,1,7,1,7,1,8,1,7,1,8,1,8,1,8,1,9,1,9,1,9,2,9,2,9,2,9,2,9,2,9,2,10,2,10,2,10,2,10,3,10,3,10,4,10,4,10,5,11,5,11,5,10,5,11,6,11,6,11,6,11,6,11,6,11,14C
2,3,2,2,2,3,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,4,2,4,3,5,3,5,3,6,3,7,4,7,4,8,4,8,4,9,5,9,6,9,7,9,8,9,9,9,9,9,10,9,11,9,11,8,11,8,11,7,11,7,11,6,11,6,11,6,11,5,11,4,11,4,11,4,11,4,11,3,11,3,14C
1,3,1,2,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,4,1,5,1,6,1,6,2,6,2,7,2,7,2,8,3,9,3,9,4,9,4,10,5,10,6,10,7,10,8,10,9,10,10,10,11,9,11,9,11,8,11,7,11,6,11,6,11,5,11,5,11,6,11,5,11,4,11,5,11,5,11,5,11,5,11,4,11,5,14C
2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,5,3,4,3,4,3,5,2,4,2,4,2,4,2,4,2,4,2,4,2,5,2,5,2,5,2,6,2,6,2,6,3,6,3,7,3,7,4,8,4,8,5,9,5,9,6,9,6,10,7,11,7,10,8,11,8,11,9,10,9,10,9,10,9,10,14C
1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,4,1,5,1,6,2,7,2,7,3,9,3,8,4,9,5,10,5,10,6,10,6,10,7,10,8,10,9,10,10,10,10,10,11,9,11,9,11,8,11,8,11,8,11,7,11,6,11,6,11,6,11,5,11,5,11,5,11,5,11,4,11,4,11,4,11,4,11,4,11,4,11,4,11,4,14C
2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,3,2,3,2,3,2,4,3,4,3,4,3,5,4,5,4,5,5,5,6,6,6,6,7,6,7,7,7,8,7,8,7,9,7,10,7,10,7,11,6,11,6,11,5,11,5,11,4,11,3,11,3,11,3,11,3,11,3,11,2,11,2,11,2,11,2,11,2,11,2,10,2,14C
2,5,2,5,2,5,1,6,1,6,1,6,1,5,1,6,1,7,1,6,1,6,2,6,2,7,2,6,2,7,2,7,1,7,1,7,1,7,1,8,2,7,1,9,2,8,2,8,2,8,2,8,2,8,2,9,2,9,2,9,2,10,2,9,3,10,4,10,4,10,5,10,5,11,6,11,6,10,6,11,7,11,7,11,7,11,7,11,7,11,14C
7,9,7,8,7,9,7,9,7,9,7,9,8,9,8,9,8,10,8,9,8,9,8,10,8,10,8,10,8,10,8,11,9,10,9,10,9,10,9,10,9,10,9,9,9,9,9,9,8,9,8,8,8,8,8,8,9,8,8,8,8,7,8,7,8,7,8,7,8,7,8,6,8,7,8,6,8,6,8,6,7,6,7,6,7,6,7,6,7,6,15C
7,10,7,9,7,10,7,10,7,10,7,10,7,9,7,10,7,11,7,10,8,10,8,10,8,11,8,10,8,10,8,11,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,9,8,9,8,8,7,8,7,8,7,8,7,7,7,7,7,7,7,7,7,7,6,7,6,7,6,7,5,7,5,7,15C
1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,4,1,4,1,4,1,4,1,3,1,3,2,3,2,2,2,2,2,1,3,1,4,1,5,1,5,1,6,1,7,1,8,1,9,1,10,1,10,1,11,1,11,1,11,2,11,3,11,4,11,5,11,6,11,7,11,8,11,7,11,8,11,9,11,8,11,8,11,8,11,8,15C
10,4,10,4,10,4,10,4,10,5,10,5,10,4,10,5,10,5,10,5,10,5,11,5,11,5,11,5,11,5,11,5,11,5,11,5,11,5,11,5,11,5,11,5,11,5,11,4,11,4,11,3,11,3,11,3,11,2,10,2,10,1,10,1,10,1,9,1,8,1,8,1,7,1,7,1,6,1,5,1,5,1,4,1,3,2,2,3,2,4,15C
7,11,7,10,8,11,8,11,8,11,8,11,8,10,8,11,8,11,8,10,8,10,8,10,8,11,9,10,9,10,9,11,9,10,9,10,10,10,10,10,10,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,10,9,9,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8,7,7,7,7,7,7,7,15C
1,8,1,8,1,8,1,8,1,8,1,9,1,8,1,9,1,9,1,8,1,8,1,8,1,8,1,7,1,7,1,7,1,7,1,6,1,5,1,4,1,3,1,3,1,2,1,2,2,2,2,2,2,1,3,1,3,1,4,1,4,1,5,1,6,1,6,1,7,1,7,1,8,2,8,2,8,2,8,2,9,3,9,3,9,3,9,4,9,4,15C
1,4,1,3,1,3,1,3,1,3,1,3,1,3,1,4,1,3,1,3,1,3,1,3,1,4,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,3,2,3,2,4,2,4,2,5,2,5,2,5,2,5,2,6,2,6,2,7,2,7,2,15C
1,5,1,5,1,5,1,5,1,6,1,6,1,5,1,6,1,6,1,5,1,5,1,5,1,5,2,4,2,4,2,4,1,3,2,3,2,3,2,2,3,2,4,2,4,1,4,1,4,1,5,1,5,1,6,1,7,1,8,1,8,1,9,1,10,1,10,1,10,1,10,1,11,2,11,2,11,3,11,3,11,4,11,5,11,6,11,7,11,7,15C
10,6,10,5,10,6,10,6,10,6,10,6,10,6,10,6,10,6,10,5,10,5,11,4,11,4,11,4,11,3,11,3,11,3,11,2,11,2,10,2,10,2,9,1,9,1,8,1,8,1,7,1,7,1,7,1,6,1,6,1,6,1,5,1,5,1,4,1,4,1,4,1,4,2,3,2,3,2,3,3,3,3,2,4,2,4,2,5,2,5,15C
10,6,10,5,10,5,10,6,10,6,10,6,10,5,10,6,10,6,10,5,10,5,10,4,10,4,10,3,10,3,10,3,10,2,10,2,10,1,9,1,8,1,7,1,7,1,7,1,5,1,5,1,4,1,4,1,3,1,2,1,1,2,1,2,1,3,1,4,1,4,1,5,1,6,1,7,1,7,1,9,1,9,2,10,2,11,2,11,2,11,15C
7,10,7,9,7,10,7,10,7,10,7,10,7,9,7,10,7,11,7,10,8,10,8,10,8,11,8,10,8,10,8,11,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,9,8,9,8,8,7,8,7,8,7,8,7,7,7,7,7,7,7,7,7,7,6,7,6,7,6,7,5,7,5,7,15C
1,8,1,7,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,7,1,6,1,6,1,6,1,4,1,4,1,4,1,3,1,3,1,2,2,2,2,2,3,1,4,1,4,1,5,1,5,1,6,1,7,1,7,1,8,1,9,2,9,2,9,2,10,3,10,3,10,4,10,5,10,6,11,6,11,7,11,8,11,9,11,9,11,9,11,9,15C
1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,3,1,3,1,3,1,2,1,3,1,2,1,2,1,2,1,2,1,1,2,1,2,1,3,1,3,1,4,1,4,1,5,1,6,1,7,1,8,1,9,1,9,1,10,1,10,1,11,1,11,2,11,3,11,4,11,5,11,5,11,6,11,7,11,8,11,9,11,9,11,8,11,8,15C
7,9,7,8,7,9,7,9,7,9,7,9,8,9,8,10,8,10,8,9,8,9,8,10,8,10,8,10,8,10,8,11,9,10,9,10,9,10,9,10,9,10,9,9,9,9,9,9,9,9,8,8,8,8,8,8,9,8,9,8,8,7,8,7,8,7,8,7,8,7,8,6,8,7,8,6,8,6,8,6,7,6,7,6,7,6,7,6,7,6,15C
1,5,1,4,1,5,1,5,1,5,1,5,1,4,1,5,1,5,1,5,1,4,1,4,1,4,1,4,1,3,1,4,1,3,1,3,1,3,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,2,4,2,5,2,6,1,6,2,7,2,7,2,7,2,7,3,7,3,8,3,8,3,8,3,8,3,8,4,9,4,15C
9,8,9,7,9,8,9,8,10,8,10,8,10,8,10,9,10,9,10,8,10,8,10,7,10,7,11,6,11,5,11,5,11,4,10,3,10,2,9,2,9,1,8,1,7,1,6,1,5,1,4,1,3,1,3,1,2,1,2,1,1,1,1,1,1,2,1,2,1,3,1,4,1,5,2,5,2,5,2,7,2,7,2,8,2,9,3,9,3,10,15C
2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,7,2,7,2,7,2,7,2,7,3,7,3,6,3,6,3,6,2,5,2,5,2,4,2,4,2,3,3,3,3,3,3,2,3,2,3,2,4,2,4,2,4,2,5,2,5,2,6,2,6,2,7,2,7,2,7,2,7,3,7,3,8,3,8,3,9,3,9,3,9,3,9,3,9,4,15C
7,10,7,10,7,10,7,10,7,10,7,10,7,10,6,10,5,9,4,8,3,7,3,7,3,8,3,7,4,7,5,9,6,8,7,7,7,7,8,7,9,7,9,7,9,7,8,7,8,6,7,5,6,4,5,4,5,4,4,4,4,4,4,4,5,4,6,4,6,4,7,3,7,4,8,4,9,3,9,4,9,4,8,4,8,4,7,4,7,3,11C
9,6,9,6,10,6,9,5,9,4,7,3,6,3,3,5,3,6,2,7,2,10,2,10,3,11,3,8,3,7,4,6,5,4,7,4,8,4,9,4,10,5,11,6,10,8,10,8,10,7,10,5,10,4,9,3,7,4,6,3,4,4,3,5,3,6,2,7,2,9,3,10,2,11,3,9,3,7,4,7,6,5,7,5,8,6,9,6,9,7,1C
9,11,9,10,9,11,9,11,9,10,8,10,7,10,6,10,6,10,6,10,6,10,6,10,7,10,8,8,9,8,10,8,10,7,10,7,10,7,9,7,8,6,7,4,6,4,5,3,5,3,5,3,6,3,7,3,8,2,9,2,10,1,10,1,10,1,10,1,9,1,9,1,8,1,7,1,7,1,6,1,6,1,6,1,7,1,8,1,8,1,11C
4,10,4,10,4,10,4,10,3,10,2,9,1,8,1,8,1,8,1,7,1,7,1,7,1,7,1,7,2,7,2,8,3,7,5,6,5,6,6,6,7,5,7,5,7,5,7,5,7,4,7,4,6,3,5,3,4,3,3,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,3,2,4,2,5,2,6,1,11C
9,6,9,6,9,6,9,6,9,4,8,4,7,4,5,4,3,5,3,6,2,7,2,9,2,10,2,10,2,9,2,8,3,5,5,4,6,4,8,4,9,4,10,6,11,8,11,8,10,8,10,7,10,5,8,4,6,3,4,4,2,4,1,6,1,8,1,10,1,10,1,10,1,11,1,9,2,6,4,5,6,5,7,5,8,5,9,6,9,7,1C
1,2,1,2,1,2,1,2,1,2,1,2,2,1,4,2,6,2,8,3,8,6,9,7,9,9,10,8,10,9,10,10,10,8,9,5,7,2,6,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,6,1,8,2,9,4,10,6,10,8,10,9,10,9,10,9,10,8,9,6,9,4,8,3,6,2,4,2,1C
5,2,5,2,6,2,6,2,6,2,6,2,5,2,4,2,3,2,2,2,1,3,1,4,1,7,1,9,1,10,1,11,1,9,1,7,1,5,1,3,1,2,2,2,4,1,5,1,7,1,8,1,9,1,9,1,8,1,7,1,6,1,4,1,2,2,1,3,1,4,1,5,1,7,1,9,1,8,1,7,1,6,2,5,3,3,5,3,6,2,1C
5,9,5,8,5,9,5,9,6,9,6,9,6,9,7,10,8,10,9,9,9,9,10,9,10,10,10,9,9,9,9,9,8,8,7,7,6,6,5,6,5,6,5,6,5,6,5,6,7,5,7,5,8,5,9,5,10,5,10,5,9,5,9,5,8,4,8,3,7,3,6,3,6,3,5,3,5,3,6,4,6,3,7,3,7,3,8,3,8,3,11C
8,2,8,2,8,2,8,2,8,2,8,2,7,1,7,1,6,1,5,1,4,2,3,2,2,3,1,5,1,7,1,10,1,10,1,10,1,10,1,10,1,8,1,5,2,2,3,2,4,1,6,1,7,1,9,1,10,1,10,2,10,1,10,1,10,1,8,1,7,1,6,1,5,2,4,3,3,4,2,6,1,8,1,9,1,10,1,10,1,10,1C
7,8,7,8,7,8,7,8,7,8,6,8,6,7,5,7,4,7,2,6,2,7,1,7,1,9,1,10,1,10,1,11,1,10,1,8,1,6,2,4,2,3,4,3,6,4,8,6,9,8,9,9,9,9,8,9,8,8,7,6,7,6,6,6,5,6,4,6,3,6,2,6,2,8,1,9,1,9,1,10,1,10,1,10,2,8,3,7,4,6,1C
5,8,5,8,5,9,5,9,6,9,6,9,6,9,7,10,7,10,8,9,9,9,10,9,10,10,10,9,9,9,9,9,8,7,7,7,6,6,5,6,5,6,5,6,5,6,5,6,7,5,7,5,8,5,9,5,9,5,10,5,9,5,9,5,8,4,8,3,7,3,6,3,6,3,5,3,5,3,6,3,6,3,6,3,7,3,7,3,8,3,11C
3,10,4,9,4,10,4,10,4,10,4,9,6,8,7,8,8,8,8,7,8,7,8,7,7,8,6,7,6,7,5,6,4,5,3,4,3,5,3,5,3,5,4,4,4,4,5,3,6,2,7,2,7,2,7,2,7,2,7,2,7,2,6,2,6,2,5,2,4,1,4,1,4,1,3,1,3,1,3,2,3,2,3,2,4,2,5,2,5,2,11C
1,2,1,2,1,2,1,2,2,2,2,2,3,2,5,2,6,4,7,6,8,7,9,9,9,10,9,9,9,9,8,9,8,5,7,3,5,2,3,2,2,2,1,2,1,2,1,2,1,2,1,3,1,2,1,2,1,2,2,1,4,1,6,2,8,3,8,6,9,8,9,8,9,9,9,9,9,7,8,5,7,4,6,3,4,2,3,3,2,4,1C
6,11,6,10,6,11,6,11,6,11,6,11,6,9,6,10,5,10,4,9,4,9,4,8,3,9,3,9,2,10,1,10,2,9,3,9,3,8,4,9,5,9,6,9,8,9,8,10,8,10,8,10,8,9,7,9,7,8,6,8,4,8,3,8,2,8,2,8,2,9,2,10,2,10,2,10,3,9,3,9,4,9,5,9,5,9,6,9,6,9,1C
10,3,10,3,10,3,10,3,10,2,9,2,8,2,7,2,5,2,4,3,3,4,2,7,2,11,2,10,2,10,2,11,2,8,3,5,3,3,5,2,7,2,8,2,10,2,10,2,11,2,11,2,11,2,10,1,8,1,7,1,5,2,3,3,2,6,2,8,2,10,3,10,3,11,3,11,3,10,3,9,4,7,5,5,6,4,7,3,8,3,1C
5,10,5,9,5,10,5,10,5,10,6,10,5,9,5,10,5,10,4,9,3,9,2,8,2,8,2,8,1,7,1,8,1,7,1,8,2,8,2,8,3,7,4,6,5,6,5,5,6,5,6,5,6,5,5,4,5,4,5,4,4,4,4,4,3,3,2,3,2,3,1,3,1,4,1,3,1,4,1,3,2,3,3,3,4,2,5,2,5,2,11C
8,8,8,8,8,8,8,8,8,8,8,9,9,8,9,9,9,9,10,9,11,8,11,8,11,9,11,8,11,8,11,10,11,9,11,9,11,8,11,7,9,6,8,6,7,5,6,5,6,5,6,4,6,4,7,4,8,4,9,3,10,2,11,2,11,2,11,2,11,2,11,2,11,2,11,2,10,2,9,2,8,2,8,2,7,2,7,2,6,2,11C
1,1,1,1,1,1,2,1,2,1,3,2,6,2,7,3,8,5,8,7,8,8,8,9,8,10,8,8,8,7,7,6,6,3,5,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,7,1,8,2,9,4,9,6,9,7,9,8,8,8,8,7,8,5,7,4,6,2,4,2,2,2,1,2,1,2,1C
8,3,8,3,8,3,8,3,8,3,8,3,7,2,6,3,5,4,5,5,5,8,5,9,7,11,6,10,5,10,5,8,6,5,6,3,7,2,9,1,11,1,11,2,11,3,11,4,11,3,11,2,11,1,11,1,10,1,8,1,7,2,6,3,5,5,5,6,5,8,5,10,6,11,6,11,6,10,6,11,6,11,5,9,5,7,6,5,7,3,1C
7,11,7,10,7,11,7,11,7,11,7,11,7,9,6,10,5,10,5,9,5,10,5,10,5,10,7,9,8,9,9,9,10,8,10,8,10,8,10,8,8,8,7,8,6,7,5,6,5,6,4,6,5,6,6,5,8,5,9,4,10,4,10,3,10,3,10,3,8,3,8,3,7,3,6,2,6,2,6,2,5,2,6,2,7,2,8,2,8,1,11C
8,11,8,10,8,11,8,11,8,11,8,11,7,10,6,11,5,11,5,10,5,10,5,10,6,11,7,9,8,9,9,9,10,8,10,8,10,8,10,7,8,7,7,6,6,5,5,4,4,4,5,4,5,3,7,3,8,3,9,2,10,2,10,2,10,2,10,2,9,2,8,2,7,1,7,1,6,1,6,1,6,1,6,1,7,1,8,1,8,1,11C
10,7,10,6,9,7,9,5,9,3,7,3,6,2,4,3,3,4,2,5,2,6,2,7,2,8,2,10,2,10,2,8,3,5,5,4,6,3,7,3,9,3,10,4,11,5,11,7,11,7,11,7,11,6,11,4,9,3,7,3,6,3,4,4,3,6,2,6,1,7,1,9,1,10,1,10,2,7,3,7,5,5,6,5,7,5,8,5,9,6,1C
6,9,6,8,6,9,6,9,7,9,7,9,8,9,9,9,8,9,8,8,7,8,6,7,5,7,4,6,4,6,5,7,6,7,6,7,7,7,8,7,9,7,9,7,9,7,8,7,7,6,6,5,5,4,4,4,4,4,4,4,4,4,5,4,6,4,7,4,7,4,8,4,8,5,9,5,8,5,8,5,7,4,6,4,6,3,5,4,5,4,11C
6,9,6,8,6,9,6,9,6,9,6,8,5,7,3,7,2,7,1,6,1,6,1,7,1,10,1,10,1,10,1,10,1,7,1,4,1,3,1,3,2,3,4,3,6,4,7,6,8,8,9,9,8,9,8,8,8,6,7,5,5,3,3,3,2,4,1,5,1,6,1,7,1,9,1,10,1,9,1,9,1,8,1,5,2,4,3,3,4,4,1C
8,9,8,8,8,9,8,9,8,9,8,9,7,8,7,9,6,9,6,8,5,9,5,9,5,9,5,9,6,8,6,8,7,7,8,6,9,6,10,6,10,6,10,6,9,6,8,5,7,5,5,4,5,3,4,3,4,3,3,3,3,3,4,3,5,3,6,2,7,2,8,2,8,2,9,2,9,2,9,2,8,2,8,2,7,2,6,1,5,2,11C
7,10,7,10,7,11,7,10,7,11,7,11,7,10,6,10,5,9,4,8,3,7,3,7,3,8,3,7,4,7,5,9,6,8,7,7,7,7,8,7,9,7,9,7,9,7,8,7,8,6,7,5,6,4,5,4,5,4,4,4,4,4,4,4,5,4,6,4,6,4,7,4,8,4,8,4,9,3,9,4,9,4,8,4,8,4,7,4,7,3,11C
6,9,6,8,6,9,6,9,7,9,7,9,8,9,9,9,8,9,8,8,7,8,6,7,5,7,4,6,4,6,5,7,6,7,6,7,7,7,8,7,9,7,9,7,9,7,8,7,7,6,6,5,5,4,4,4,4,4,4,4,4,4,5,4,6,4,7,4,7,4,8,4,8,5,9,5,8,5,8,5,7,4,7,4,6,3,5,4,5,4,11C
2,2,2,2,2,2,2,2,2,1,3,1,6,1,8,1,10,2,11,3,11,6,11,8,11,9,11,8,11,9,11,10,11,7,11,4,10,3,7,2,5,1,4,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,4,1,7,1,9,1,11,2,11,4,11,6,11,7,11,8,11,8,11,6,10,4,9,3,8,2,6,1,4,1,3,2,1C
3,10,3,9,3,10,3,10,3,9,2,9,2,8,2,8,1,8,1,7,1,7,1,7,1,7,1,7,1,7,2,7,2,6,3,5,4,5,5,4,5,4,6,4,6,3,6,3,5,3,5,2,4,2,3,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,3,1,4,1,5,1,5,1,6,1,11C
10,5,10,5,10,5,10,6,10,5,10,4,9,3,8,3,7,3,5,4,4,4,3,6,3,7,2,8,2,9,2,9,2,5,3,3,6,2,8,2,10,2,11,3,11,5,11,7,11,7,11,7,11,7,11,4,10,2,9,2,7,2,5,2,3,2,2,4,2,6,2,8,1,10,1,11,1,10,1,10,2,9,2,7,3,5,5,5,7,4,1C
9,8,9,7,8,8,9,8,9,8,9,8,9,6,8,5,7,5,6,5,5,6,3,6,3,9,2,10,1,10,1,11,1,10,1,9,2,7,3,6,5,5,6,5,8,4,10,5,10,7,11,7,11,8,11,7,10,6,9,4,8,4,6,5,4,6,3,7,2,7,2,9,2,11,2,11,2,10,2,10,3,9,4,8,5,7,6,6,7,6,1C
7,7,7,7,7,7,7,7,6,7,4,7,3,6,2,7,2,8,2,8,1,9,1,9,1,10,1,9,2,9,2,9,2,8,2,7,3,6,3,6,4,5,5,4,6,4,7,4,9,6,9,7,10,7,10,7,10,7,9,6,8,6,7,5,6,5,5,6,4,6,3,7,3,9,3,9,2,9,2,10,3,10,3,9,3,9,4,8,5,7,1C
5,11,5,10,5,11,5,11,6,11,6,11,6,10,6,11,6,11,6,10,6,10,5,10,4,11,3,10,3,10,3,11,3,10,5,10,7,10,8,9,9,9,9,9,8,9,7,8,5,8,3,7,3,7,2,7,3,7,3,7,5,6,7,5,8,4,9,3,9,4,9,4,8,3,7,3,6,2,5,2,4,2,3,2,3,2,4,2,5,1,11C
5,11,5,10,5,11,5,11,5,11,6,11,6,10,7,11,8,11,8,10,9,9,9,9,10,10,10,9,10,9,9,9,8,9,7,9,6,9,5,8,4,7,2,7,2,6,2,6,2,6,2,5,2,4,3,4,4,4,5,3,6,3,7,3,8,3,8,2,9,2,9,2,9,2,8,2,8,2,7,2,6,2,5,2,4,2,3,2,3,2,11C
8,6,8,5,8,6,8,6,8,6,8,6,8,6,8,6,8,5,8,4,7,3,7,3,7,3,6,3,6,3,6,4,5,4,5,4,5,5,5,6,4,7,4,8,4,8,4,8,3,8,3,8,3,8,2,8,2,8,2,8,2,7,2,6,2,5,2,4,2,3,3,3,3,3,2,3,2,3,1,3,1,3,1,3,1,3,1,3,1,4,12C
10,7,10,6,10,7,10,7,10,6,10,5,9,4,8,5,7,5,6,6,5,6,4,6,3,6,2,6,2,6,2,6,3,6,5,6,6,7,7,7,8,6,10,6,11,6,11,6,10,6,10,6,9,6,7,6,6,6,5,6,4,6,3,6,2,6,2,6,2,6,2,6,3,7,4,7,6,7,7,8,8,8,9,8,9,8,10,8,10,8,2C
9,10,9,9,9,10,9,10,9,10,9,9,10,8,10,8,10,8,10,7,10,6,9,5,9,5,9,5,8,5,8,6,8,6,8,7,7,9,7,9,7,10,7,10,6,10,5,10,5,10,4,10,4,10,4,10,4,9,4,8,4,7,4,6,4,6,4,5,3,5,2,5,2,6,2,6,2,7,2,8,2,10,2,10,2,10,1,11,1,11,12C
10,8,11,7,11,8,10,8,11,8,11,8,11,8,11,9,11,8,11,8,11,8,11,7,11,7,11,6,10,5,10,5,10,5,9,5,9,5,8,6,7,7,7,7,7,8,7,8,7,8,6,9,6,10,6,10,6,10,6,10,5,10,5,10,4,10,4,10,4,10,4,10,4,11,4,11,3,10,3,11,3,10,3,10,3,10,3,9,3,9,12C
10,4,10,4,10,4,10,4,9,4,9,5,8,5,7,6,6,6,5,6,4,5,4,5,3,5,3,5,3,5,3,5,5,5,6,5,8,5,9,5,11,5,11,5,11,5,11,4,11,4,10,5,9,5,8,5,7,5,7,5,6,6,6,6,5,6,4,6,4,5,3,5,3,6,4,6,5,6,6,6,7,7,7,7,8,7,9,6,10,7,2C
1,4,1,4,1,4,2,5,2,5,3,5,5,5,7,5,7,6,8,5,9,5,9,5,9,6,8,5,7,5,6,5,5,5,3,5,1,5,1,5,1,5,1,5,1,5,1,5,1,4,1,5,1,4,1,4,2,5,3,5,5,5,6,6,7,6,8,6,8,6,8,6,9,6,8,6,8,6,7,6,6,6,5,6,3,7,2,6,2,6,2C
6,5,6,5,6,5,5,5,5,6,4,6,3,5,3,6,2,6,2,6,2,6,2,6,2,7,1,6,1,6,1,7,2,6,2,7,3,7,4,7,5,7,6,6,8,6,9,6,9,5,10,5,10,5,10,5,8,5,7,5,6,6,4,6,4,6,3,6,2,6,2,6,2,6,3,7,3,6,5,7,6,7,7,6,8,6,9,6,9,6,2C
6,7,6,7,6,7,7,7,6,7,7,7,6,6,6,6,6,5,6,4,5,4,5,4,5,5,5,5,4,5,4,6,4,6,4,8,4,9,4,9,3,10,3,10,3,9,3,9,2,9,2,9,2,8,2,7,2,6,2,6,2,5,2,4,1,3,1,3,1,3,1,3,1,4,1,4,1,5,1,6,1,7,2,8,2,9,1,9,1,9,12C
11,4,11,3,11,4,11,4,11,4,11,4,11,3,10,4,10,3,9,3,8,3,7,3,6,4,5,4,4,4,3,4,3,4,4,3,5,3,6,3,7,3,9,3,10,3,11,3,11,3,11,3,11,3,11,4,11,4,11,3,10,3,8,3,7,4,6,4,5,4,4,4,3,5,3,5,3,4,4,5,5,5,6,5,7,5,8,5,9,5,2C
6,7,6,7,6,7,6,7,6,8,5,7,4,7,3,8,2,8,2,8,2,8,2,8,1,9,1,8,1,8,1,9,2,9,2,9,3,8,5,8,6,8,7,8,7,8,8,8,9,8,9,8,9,8,8,8,7,7,6,7,5,7,4,7,3,7,3,7,2,8,2,8,1,9,2,9,2,8,3,9,4,9,5,9,6,9,7,9,7,9,2C
6,7,6,6,6,7,6,7,6,7,7,7,6,6,6,6,6,5,6,4,5,4,5,4,5,5,5,5,4,5,4,6,4,6,4,8,4,9,4,9,3,9,3,10,3,9,3,9,2,9,2,8,2,8,2,7,2,6,2,6,2,5,2,4,1,3,1,3,1,3,1,3,1,4,1,4,1,5,1,6,1,7,1,8,2,9,1,9,1,9,12C
10,5,10,5,10,5,10,5,10,5,10,5,10,5,11,5,10,5,10,5,10,5,10,4,10,4,10,4,9,4,9,4,9,4,9,5,9,5,9,6,9,6,8,7,8,7,7,8,7,8,7,8,6,7,6,7,5,7,5,6,5,6,5,5,4,5,4,5,3,5,3,5,3,7,3,7,2,8,2,9,2,10,2,10,1,11,1,11,1,11,12C
1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,3,1,4,2,4,4,4,6,4,7,4,8,4,9,4,10,4,10,4,10,4,9,4,7,4,5,3,3,4,2,4,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,4,2,4,4,5,6,4,7,4,7,5,8,5,8,4,8,5,9,5,9,5,9,5,8,5,7,5,2C
5,5,5,5,5,5,5,5,5,6,5,6,5,5,4,6,4,7,3,7,3,7,3,7,2,8,2,7,2,8,1,8,1,8,1,8,1,8,2,8,2,7,2,7,3,7,4,7,4,7,5,6,7,6,7,7,8,7,8,7,8,7,8,7,7,7,6,7,5,7,5,7,4,7,4,8,3,7,3,8,2,8,2,9,2,8,2,8,3,8,2C
9,3,8,3,9,3,9,3,9,3,9,3,8,3,6,3,5,3,4,2,4,3,3,3,3,3,3,3,3,3,4,3,5,2,6,2,7,2,9,2,10,2,11,2,11,2,11,2,11,2,11,2,10,2,8,2,6,2,5,2,4,2,3,3,2,3,2,3,3,4,3,3,4,4,5,4,6,4,7,4,8,4,9,4,9,4,10,4,10,4,2C
10,7,10,7,10,7,10,7,9,7,9,7,9,6,9,7,9,6,9,5,8,5,8,5,8,5,8,5,7,6,7,7,7,7,7,8,6,9,6,9,6,10,6,10,5,10,4,10,4,10,4,10,3,10,3,10,3,10,3,10,2,10,2,10,2,9,2,9,2,8,2,8,2,9,2,8,2,7,2,7,2,7,2,7,2,6,2,6,2,5,12C
