2,Private,19,Some-college,3,Married-civ-spouse,Craft-repair,Husband,White,Male,1,1,3,United-States,less
5,Private,2,10th,1,Married-civ-spouse,Craft-repair,Husband,White,Male,4,4,9,Mexico,less
4,Self-emp-not-inc,8,Some-college,4,Never-married,Craft-repair,Not-in-family,White,Male,6,9,9,United-States,less
5,State-gov,3,Some-college,4,Married-civ-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,7,6,5,Cambodia,less
1,Private,20,Some-college,4,Never-married,Machine-op-inspct,Own-child,White,Male,7,6,2,United-States,less
9,Self-emp-not-inc,18,HS-grad,2,Married-civ-spouse,Sales,Husband,White,Male,4,4,9,United-States,less
8,Federal-gov,1,HS-grad,2,Widowed,Exec-managerial,Not-in-family,White,Female,4,3,1,United-States,less
3,Private,5,Bachelors,6,Never-married,Exec-managerial,Own-child,White,Female,10,6,1,United-States,less
5,Self-emp-inc,18,HS-grad,3,Never-married,Exec-managerial,Not-in-family,White,Male,8,8,8,United-States,less
7,Private,9,Bachelors,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,4,2,United-States,less
7,Private,4,Some-college,4,Never-married,Adm-clerical,Not-in-family,White,Female,3,3,7,United-States,less
1,Private,14,Some-college,4,Never-married,Prof-specialty,Not-in-family,White,Female,9,8,1,United-States,less
7,Private,17,HS-grad,3,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,8,7,6,United-States,less
4,Private,17,HS-grad,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,3,8,United-States,less
5,Private,18,HS-grad,3,Divorced,Sales,Unmarried,White,Female,7,7,6,United-States,less
3,Private,7,HS-grad,2,Never-married,Other-service,Not-in-family,Black,Female,6,5,5,United-States,less
8,Local-gov,1,Masters,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,2,8,United-States,less
4,Private,17,HS-grad,1,Divorced,Craft-repair,Not-in-family,White,Male,1,9,9,United-States,less
2,Private,20,HS-grad,3,Never-married,Handlers-cleaners,Own-child,White,Male,10,7,6,United-States,less
3,Private,14,HS-grad,2,Married-civ-spouse,Transport-moving,Husband,White,Male,6,5,5,United-States,less
2,Private,13,HS-grad,3,Never-married,Sales,Not-in-family,White,Female,7,6,2,United-States,less
1,Private,8,Bachelors,6,Never-married,Sales,Own-child,White,Male,9,8,1,United-States,less
4,Private,12,HS-grad,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,6,6,5,United-States,less
1,Private,4,11th,1,Never-married,Adm-clerical,Own-child,White,Female,10,1,1,United-States,less
3,Private,17,Masters,6,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,9,8,8,India,less
1,State-gov,19,Some-college,4,Never-married,Prof-specialty,Own-child,White,Male,4,3,1,United-States,less
2,Private,8,HS-grad,1,Never-married,Adm-clerical,Own-child,White,Female,1,1,3,United-States,less
8,Self-emp-not-inc,10,Bachelors,6,Married-civ-spouse,Sales,Husband,White,Male,8,8,1,United-States,less
7,Self-emp-not-inc,18,HS-grad,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,2,1,United-States,less
2,Private,3,Bachelors,6,Never-married,Sales,Not-in-family,White,Female,6,5,1,United-States,less
4,Private,19,HS-grad,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,9,8,6,United-States,less
1,Private,20,12th,1,Never-married,Machine-op-inspct,Own-child,White,Male,1,1,1,Mexico,less
3,Private,2,Some-college,4,Divorced,Sales,Not-in-family,White,Male,5,5,8,United-States,less
3,Private,18,HS-grad,2,Never-married,Craft-repair,Not-in-family,White,Male,3,3,2,United-States,less
4,Private,8,HS-grad,2,Divorced,Craft-repair,Unmarried,White,Male,5,5,7,United-States,less
6,Private,8,HS-grad,3,Divorced,Exec-managerial,Unmarried,White,Female,7,7,6,United-States,less
9,Private,9,HS-grad,2,Never-married,Adm-clerical,Unmarried,White,Male,5,5,5,United-States,less
8,Private,9,Doctorate,6,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,3,3,9,South,less
1,Private,6,HS-grad,3,Never-married,Sales,Not-in-family,White,Female,7,7,6,United-States,less
8,Private,7,Some-college,3,Never-married,Other-service,Not-in-family,White,Female,1,1,3,United-States,less
9,Federal-gov,16,HS-grad,1,Widowed,Machine-op-inspct,Unmarried,White,Female,1,1,3,United-States,less
7,Self-emp-not-inc,14,Bachelors,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,9,2,United-States,less
7,Self-emp-not-inc,5,Some-college,4,Married-civ-spouse,Other-service,Wife,White,Female,5,5,9,United-States,less
2,Private,11,Masters,6,Never-married,Exec-managerial,Own-child,White,Male,10,1,9,United-States,less
2,Private,18,Some-college,3,Never-married,Sales,Not-in-family,White,Female,1,1,1,United-States,less
3,Private,12,Some-college,4,Never-married,Machine-op-inspct,Not-in-family,White,Female,5,5,5,United-States,less
9,Self-emp-not-inc,2,Some-college,4,Divorced,Transport-moving,Not-in-family,White,Male,8,8,6,United-States,less
6,Private,5,HS-grad,2,Married-civ-spouse,Transport-moving,Husband,White,Male,6,6,2,United-States,less
2,Private,15,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,4,4,4,United-States,less
9,Private,19,Some-college,4,Married-civ-spouse,Sales,Husband,White,Male,5,4,1,United-States,less
6,Private,14,HS-grad,3,Separated,Handlers-cleaners,Not-in-family,Black,Male,6,6,5,United-States,less
9,Private,10,Some-college,4,Divorced,Sales,Not-in-family,White,Male,7,7,9,United-States,less
1,Private,11,Some-college,4,Never-married,Adm-clerical,Own-child,White,Male,9,8,2,United-States,less
8,Private,13,12th,1,Separated,Transport-moving,Not-in-family,Black,Male,9,9,7,United-States,less
9,Private,12,Assoc-acdm,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,2,1,United-States,less
5,Self-emp-not-inc,15,Bachelors,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,5,5,United-States,less
4,Private,10,Assoc-voc,5,Divorced,Transport-moving,Not-in-family,White,Male,3,3,8,United-States,less
3,Private,1,Some-college,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,1,3,United-States,less
7,Private,6,9th,1,Divorced,Sales,Not-in-family,White,Male,6,6,2,United-States,less
3,Private,20,10th,1,Married-civ-spouse,Craft-repair,Husband,White,Male,9,8,6,Mexico,less
7,Private,8,Some-college,4,Never-married,Craft-repair,Not-in-family,Black,Female,5,4,4,United-States,less
6,Private,3,Some-college,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,4,8,United-States,less
1,Private,17,HS-grad,3,Never-married,Adm-clerical,Own-child,White,Male,7,6,1,Nicaragua,less
2,Private,1,Some-college,4,Never-married,Handlers-cleaners,Own-child,White,Male,6,6,1,United-States,less
6,Private,13,Some-college,4,Married-civ-spouse,Craft-repair,Husband,White,Male,8,7,8,United-States,less
7,Self-emp-not-inc,16,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,3,3,2,Peru,less
1,Private,15,11th,1,Never-married,Handlers-cleaners,Own-child,White,Male,7,6,1,United-States,less
5,Private,4,HS-grad,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,3,3,4,United-States,less
1,Private,2,HS-grad,1,Never-married,Protective-serv,Own-child,Black,Male,1,1,3,United-States,less
4,Private,3,Assoc-voc,5,Divorced,Exec-managerial,Not-in-family,White,Male,2,2,7,United-States,less
9,Private,3,Doctorate,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,4,2,United-States,less
2,Private,16,Bachelors,5,Never-married,Sales,Not-in-family,White,Male,10,4,8,United-States,less
3,Private,10,Assoc-voc,5,Never-married,Adm-clerical,Own-child,White,Female,6,6,5,United-States,less
5,Private,10,Bachelors,5,Divorced,Tech-support,Unmarried,White,Male,3,3,1,United-States,less
7,Private,16,HS-grad,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,8,8,6,United-States,less
2,Private,7,Some-college,4,Never-married,Exec-managerial,Not-in-family,White,Male,4,3,7,United-States,less
1,Private,12,11th,1,Never-married,Other-service,Own-child,White,Male,9,8,1,United-States,less
5,Private,16,HS-grad,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7,7,6,United-States,less
1,Private,1,HS-grad,3,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,7,6,5,United-States,less
8,Self-emp-not-inc,2,9th,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,1,1,United-States,less
2,Private,10,HS-grad,1,Never-married,Handlers-cleaners,Own-child,White,Female,1,1,3,United-States,less
1,Private,15,HS-grad,2,Never-married,Transport-moving,Not-in-family,White,Male,2,2,3,United-States,less
6,Private,3,Some-college,4,Married-civ-spouse,Transport-moving,Husband,White,Male,8,7,6,United-States,less
5,Private,16,Some-college,4,Never-married,Sales,Not-in-family,White,Male,7,6,8,United-States,less
9,Self-emp-not-inc,14,Some-college,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,9,2,United-States,less
3,Private,17,10th,1,Never-married,Handlers-cleaners,Own-child,Black,Male,8,8,6,United-States,less
1,Private,15,Some-college,4,Never-married,Other-service,Own-child,White,Female,8,7,1,United-States,less
6,Private,14,Some-college,4,Divorced,Adm-clerical,Unmarried,Black,Female,2,2,2,United-States,less
9,Private,10,10th,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,8,8,6,United-States,less
8,Private,12,HS-grad,2,Widowed,Adm-clerical,Not-in-family,White,Female,2,2,3,United-States,less
9,Private,16,Some-college,4,Married-civ-spouse,Transport-moving,Husband,White,Male,6,6,1,United-States,less
1,Private,19,HS-grad,2,Never-married,Handlers-cleaners,Other-relative,White,Male,2,2,8,United-States,less
7,Private,20,HS-grad,2,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,10,4,2,United-States,less
8,Private,3,HS-grad,2,Married-civ-spouse,Sales,Husband,White,Male,6,6,5,United-States,less
8,Private,9,HS-grad,3,Married-civ-spouse,Other-service,Husband,Black,Male,8,8,2,United-States,less
9,Private,13,Some-college,4,Widowed,Other-service,Not-in-family,White,Female,4,4,4,United-States,less
9,Private,8,HS-grad,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,9,8,2,United-States,less
9,Self-emp-not-inc,1,HS-grad,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,8,8,6,United-States,less
5,Private,19,1st-4th,1,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,6,6,5,Mexico,less
2,Private,9,Some-college,4,Never-married,Sales,Not-in-family,White,Female,4,4,4,United-States,less
9,Self-emp-not-inc,1,HS-grad,2,Married-civ-spouse,Other-service,Husband,White,Male,5,5,9,United-States,less
9,Federal-gov,9,HS-grad,1,Married-civ-spouse,Adm-clerical,Husband,Black,Male,1,1,3,United-States,less
4,Private,13,11th,1,Divorced,Craft-repair,Own-child,White,Male,6,5,8,United-States,less
4,Private,10,Bachelors,5,Never-married,Sales,Not-in-family,White,Male,2,2,2,United-States,less
9,Federal-gov,2,Masters,6,Divorced,Prof-specialty,Not-in-family,White,Female,9,9,1,United-States,less
3,Private,10,Prof-school,6,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,6,6,5,India,less
2,Private,8,Bachelors,6,Never-married,Sales,Not-in-family,White,Female,7,7,6,United-States,less
2,Private,6,Some-college,4,Never-married,Adm-clerical,Own-child,White,Female,6,6,5,United-States,less
6,Self-emp-not-inc,19,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,5,5,9,United-States,less
5,Local-gov,5,HS-grad,3,Married-civ-spouse,Craft-repair,Husband,White,Male,7,7,6,United-States,less
8,Private,20,HS-grad,1,Married-civ-spouse,Farming-fishing,Husband,Other,Male,1,1,8,Mexico,less
1,Private,12,Some-college,3,Never-married,Other-service,Not-in-family,White,Female,1,1,1,United-States,less
2,Private,4,Some-college,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,2,3,United-States,less
1,Private,7,HS-grad,3,Never-married,Exec-managerial,Not-in-family,White,Male,9,8,6,United-States,less
1,Private,4,11th,1,Never-married,Sales,Own-child,White,Female,7,7,1,United-States,less
4,Private,11,10th,1,Never-married,Adm-clerical,Not-in-family,Black,Male,7,6,5,United-States,less
4,Self-emp-inc,12,Bachelors,5,Married-civ-spouse,Sales,Husband,White,Male,3,3,7,United-States,less
7,Federal-gov,19,HS-grad,3,Divorced,Handlers-cleaners,Not-in-family,White,Male,6,6,5,United-States,less
4,State-gov,20,HS-grad,3,Never-married,Other-service,Not-in-family,Black,Female,9,8,6,United-States,less
1,Private,12,HS-grad,3,Married-spouse-absent,Sales,Unmarried,White,Female,10,9,2,United-States,less
5,Local-gov,7,Masters,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,7,6,United-States,less
2,Private,6,Some-college,3,Never-married,Sales,Not-in-family,White,Male,2,2,3,United-States,less
6,Private,8,Some-college,4,Never-married,Machine-op-inspct,Not-in-family,White,Male,3,3,7,United-States,less
7,Private,6,Bachelors,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,7,7,United-States,less
4,Private,19,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,4,4,4,United-States,less
5,Private,5,Assoc-voc,5,Married-civ-spouse,Craft-repair,Husband,White,Male,3,3,4,United-States,less
7,Private,12,Masters,6,Divorced,Exec-managerial,Not-in-family,White,Male,7,7,8,United-States,less
1,Private,6,12th,1,Never-married,Other-service,Not-in-family,White,Female,1,1,1,United-States,less
8,Private,10,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,3,8,United-States,less
6,Private,1,Masters,6,Never-married,Prof-specialty,Not-in-family,White,Female,1,1,3,United-States,less
8,Private,17,11th,1,Separated,Other-service,Not-in-family,Black,Female,4,4,4,United-States,less
7,Self-emp-not-inc,4,Some-college,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,6,5,United-States,less
8,Self-emp-not-inc,13,Bachelors,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,3,2,United-States,less
3,Private,9,HS-grad,3,Married-civ-spouse,Other-service,Other-relative,White,Female,7,7,6,United-States,less
5,Private,13,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,6,5,5,United-States,less
3,Private,14,Bachelors,6,Never-married,Sales,Not-in-family,White,Female,7,6,5,United-States,less
9,Private,9,Some-college,4,Widowed,Prof-specialty,Not-in-family,White,Male,7,9,6,United-States,less
1,Private,7,HS-grad,3,Never-married,Other-service,Own-child,Black,Female,7,7,6,United-States,less
1,Private,12,11th,1,Never-married,Craft-repair,Own-child,White,Male,1,1,3,United-States,less
7,State-gov,11,HS-grad,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,8,7,6,United-States,less
3,Private,3,Bachelors,5,Never-married,Prof-specialty,Other-relative,White,Female,4,3,4,United-States,less
3,Private,18,Some-college,3,Never-married,Adm-clerical,Not-in-family,White,Male,2,2,3,United-States,less
1,Private,4,Assoc-voc,5,Never-married,Exec-managerial,Own-child,White,Female,10,4,9,United-States,less
9,State-gov,6,HS-grad,2,Never-married,Adm-clerical,Not-in-family,White,Female,3,2,1,United-States,less
9,Self-emp-inc,16,Some-college,4,Widowed,Sales,Not-in-family,White,Female,4,4,1,United-States,less
9,Private,17,Some-college,4,Divorced,Exec-managerial,Not-in-family,White,Female,9,8,6,United-States,less
1,Private,20,Some-college,4,Married-civ-spouse,Exec-managerial,Wife,White,Female,5,5,5,United-States,less
2,Private,11,Bachelors,6,Never-married,Prof-specialty,Other-relative,White,Female,8,7,6,United-States,less
5,Local-gov,8,Some-college,4,Never-married,Protective-serv,Unmarried,Black,Female,8,7,6,United-States,less
3,Self-emp-not-inc,4,7th-8th,1,Never-married,Other-service,Other-relative,White,Female,4,4,9,Mexico,less
8,Private,10,7th-8th,1,Divorced,Other-service,Unmarried,White,Female,8,8,6,United-States,less
4,Private,1,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,2,3,United-States,less
7,Private,11,Masters,6,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,8,7,2,United-States,less
3,Private,12,Some-college,4,Never-married,Transport-moving,Own-child,White,Male,9,8,1,United-States,less
3,Private,12,HS-grad,3,Never-married,Transport-moving,Unmarried,White,Male,9,9,7,United-States,less
3,Private,20,HS-grad,2,Never-married,Adm-clerical,Unmarried,White,Male,2,2,7,United-States,less
6,Private,3,Some-college,4,Separated,Exec-managerial,Unmarried,White,Female,3,3,4,United-States,less
1,Private,15,HS-grad,3,Never-married,Craft-repair,Own-child,White,Male,9,8,6,United-States,less
2,Private,15,HS-grad,3,Never-married,Other-service,Not-in-family,Black,Female,10,7,9,United-States,less
7,Local-gov,16,Masters,6,Divorced,Prof-specialty,Unmarried,White,Female,8,7,8,United-States,less
6,Private,20,Preschool,1,Married-civ-spouse,Craft-repair,Husband,White,Male,5,5,5,Nicaragua,less
9,Private,2,HS-grad,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,6,6,1,France,less
2,Private,16,Some-college,4,Never-married,Adm-clerical,Not-in-family,White,Male,8,7,2,United-States,less
1,Private,10,Some-college,4,Never-married,Adm-clerical,Own-child,White,Female,8,7,1,United-States,less
5,Private,5,HS-grad,2,Divorced,Other-service,Not-in-family,Other,Female,6,5,5,Dominican-Republic,less
8,Private,12,HS-grad,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,3,7,United-States,less
4,Local-gov,16,Bachelors,6,Never-married,Exec-managerial,Not-in-family,White,Female,6,6,8,United-States,less
3,Private,12,Some-college,4,Never-married,Adm-clerical,Not-in-family,White,Female,5,5,5,United-States,less
7,Private,9,Some-college,3,Divorced,Exec-managerial,Unmarried,White,Female,2,2,3,Germany,less
7,Private,9,9th,1,Married-spouse-absent,Other-service,Not-in-family,Black,Female,1,1,1,Jamaica,less
5,Local-gov,18,Masters,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,4,7,United-States,less
8,Private,8,HS-grad,2,Married-civ-spouse,Transport-moving,Husband,White,Male,2,2,9,United-States,less
4,Private,12,Assoc-voc,5,Never-married,Adm-clerical,Unmarried,Black,Female,8,7,2,United-States,less
9,Private,10,Prof-school,6,Never-married,Prof-specialty,Not-in-family,White,Female,1,1,3,United-States,less
7,State-gov,5,HS-grad,3,Divorced,Adm-clerical,Not-in-family,White,Female,8,8,2,United-States,less
2,Private,1,HS-grad,2,Married-civ-spouse,Other-service,Husband,White,Male,5,4,4,United-States,less
4,Self-emp-inc,19,Assoc-voc,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,4,4,United-States,less
2,Private,13,12th,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4,4,4,El-Salvador,less
4,Federal-gov,9,Assoc-acdm,5,Never-married,Adm-clerical,Unmarried,Black,Female,1,1,3,United-States,less
7,Private,5,Some-college,4,Never-married,Craft-repair,Not-in-family,White,Male,5,4,2,United-States,less
2,Private,15,Assoc-voc,5,Never-married,Sales,Other-relative,Black,Male,6,5,9,United-States,less
5,Private,5,HS-grad,3,Divorced,Machine-op-inspct,Not-in-family,White,Male,10,8,6,United-States,less
6,Private,17,Bachelors,5,Never-married,Prof-specialty,Not-in-family,White,Male,3,3,2,United-States,less
9,Private,14,HS-grad,3,Married-spouse-absent,Other-service,Not-in-family,White,Male,9,8,6,United-States,less
6,Self-emp-not-inc,16,5th-6th,1,Married-civ-spouse,Craft-repair,Husband,White,Male,8,7,9,Mexico,less
1,Private,6,Some-college,3,Never-married,Handlers-cleaners,Own-child,White,Male,1,1,8,United-States,less
2,Federal-gov,6,Some-college,3,Married-civ-spouse,Craft-repair,Husband,White,Male,1,1,8,United-States,less
6,Private,12,HS-grad,3,Divorced,Machine-op-inspct,Unmarried,White,Male,9,9,7,United-States,less
9,Private,18,Assoc-acdm,5,Divorced,Adm-clerical,Unmarried,White,Female,5,5,5,United-States,less
6,Private,5,HS-grad,2,Separated,Exec-managerial,Unmarried,Black,Female,4,4,4,United-States,less
8,State-gov,11,HS-grad,3,Married-civ-spouse,Other-service,Husband,White,Male,7,7,6,United-States,less
8,Local-gov,18,Masters,6,Separated,Prof-specialty,Unmarried,White,Female,5,5,9,United-States,less
6,Private,11,Assoc-voc,5,Married-civ-spouse,Craft-repair,Husband,White,Male,8,8,9,United-States,less
4,Private,10,9th,1,Divorced,Craft-repair,Unmarried,White,Male,10,5,9,United-States,less
3,Private,4,Masters,6,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,1,8,United-States,less
5,Private,17,Assoc-voc,5,Married-civ-spouse,Sales,Husband,White,Male,9,8,9,United-States,less
2,Private,10,Bachelors,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,8,8,7,United-States,less
4,Private,11,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,1,1,7,United-States,less
8,Private,12,5th-6th,1,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,4,4,4,Mexico,less
9,Private,16,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6,5,5,United-States,less
5,Private,12,Some-college,3,Married-civ-spouse,Craft-repair,Husband,White,Male,1,1,3,United-States,less
9,State-gov,4,Some-college,4,Divorced,Craft-repair,Not-in-family,White,Male,8,7,6,Germany,less
4,Private,1,HS-grad,3,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,9,8,9,United-States,less
4,Private,10,HS-grad,1,Never-married,Adm-clerical,Other-relative,Black,Female,1,1,3,Jamaica,less
2,Private,14,Bachelors,6,Never-married,Adm-clerical,Own-child,White,Female,8,8,6,United-States,less
9,Private,19,Masters,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,2,3,United-States,less
2,Private,20,HS-grad,3,Married-civ-spouse,Craft-repair,Husband,White,Male,7,6,5,United-States,less
1,Private,15,Some-college,3,Never-married,Handlers-cleaners,Own-child,White,Female,2,2,3,United-States,less
3,Private,13,HS-grad,3,Separated,Other-service,Not-in-family,White,Female,10,9,2,United-States,less
7,Private,7,HS-grad,3,Married-civ-spouse,Transport-moving,Husband,White,Male,8,7,7,United-States,less
3,Self-emp-not-inc,5,Some-college,4,Married-civ-spouse,Craft-repair,Husband,White,Male,6,5,2,United-States,less
9,Local-gov,6,HS-grad,3,Married-civ-spouse,Sales,Husband,White,Male,8,8,6,United-States,less
7,Private,2,HS-grad,3,Never-married,Farming-fishing,Not-in-family,White,Male,8,8,9,United-States,less
2,Private,13,10th,1,Never-married,Other-service,Not-in-family,White,Male,4,4,1,Nicaragua,less
4,Private,5,HS-grad,2,Divorced,Sales,Own-child,White,Female,6,5,2,United-States,less
8,Local-gov,10,Masters,6,Married-civ-spouse,Prof-specialty,Wife,White,Female,6,9,5,United-States,less
3,Private,7,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,2,2,3,United-States,less
4,State-gov,9,Assoc-acdm,5,Married-civ-spouse,Craft-repair,Husband,White,Male,1,1,3,United-States,less
9,Federal-gov,12,Masters,6,Never-married,Exec-managerial,Not-in-family,White,Male,4,4,4,United-States,less
1,Private,6,Some-college,4,Never-married,Other-service,Own-child,White,Female,3,3,1,United-States,less
5,Private,6,Some-college,4,Married-civ-spouse,Craft-repair,Husband,White,Male,7,7,6,United-States,less
3,Self-emp-not-inc,11,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,2,2,3,United-States,less
4,Private,7,HS-grad,2,Never-married,Sales,Not-in-family,White,Male,4,4,1,United-States,less
9,Private,7,HS-grad,2,Widowed,Sales,Unmarried,White,Female,10,6,1,United-States,less
4,Private,19,HS-grad,3,Married-civ-spouse,Transport-moving,Other-relative,Black,Male,7,7,6,United-States,less
3,Private,17,10th,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5,5,5,United-States,less
6,Self-emp-not-inc,7,Some-college,3,Married-civ-spouse,Craft-repair,Husband,White,Male,2,2,3,El-Salvador,less
8,Private,2,Bachelors,6,Married-civ-spouse,Sales,Husband,White,Male,7,6,8,United-States,less
3,Private,4,HS-grad,3,Married-civ-spouse,Craft-repair,Husband,White,Male,8,8,7,United-States,less
9,Self-emp-not-inc,11,HS-grad,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,10,8,8,United-States,less
8,Private,16,HS-grad,3,Divorced,Craft-repair,Unmarried,White,Male,7,6,5,United-States,less
9,Private,11,10th,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4,4,4,United-States,less
7,Local-gov,12,Assoc-acdm,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,3,2,3,United-States,less
1,Private,15,Some-college,4,Never-married,Other-service,Own-child,White,Male,3,2,3,United-States,less
5,Private,5,HS-grad,3,Married-civ-spouse,Sales,Husband,White,Male,9,8,6,United-States,less
9,Private,14,HS-grad,3,Divorced,Sales,Not-in-family,White,Male,7,6,5,United-States,less
4,Private,17,Some-college,4,Married-civ-spouse,Protective-serv,Husband,Black,Male,9,8,9,United-States,less
5,Private,19,Some-college,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,4,4,4,United-States,less
4,Private,17,Some-college,4,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,5,5,5,United-States,less
6,Private,20,Bachelors,5,Married-civ-spouse,Adm-clerical,Wife,Black,Female,1,1,3,United-States,less
6,Self-emp-not-inc,15,Assoc-acdm,5,Divorced,Exec-managerial,Not-in-family,White,Male,1,1,2,United-States,less
4,Private,17,10th,1,Separated,Other-service,Unmarried,White,Female,1,1,7,United-States,less
2,Private,2,Bachelors,6,Married-civ-spouse,Sales,Husband,White,Male,10,8,6,United-States,less
9,Self-emp-not-inc,12,Some-college,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,4,1,United-States,less
5,Private,18,Masters,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,2,7,United-States,less
9,Private,3,HS-grad,2,Married-civ-spouse,Other-service,Husband,White,Male,6,6,9,United-States,less
2,State-gov,20,Masters,6,Never-married,Prof-specialty,Not-in-family,Black,Female,4,4,4,United-States,less
4,Private,10,HS-grad,2,Married-civ-spouse,Craft-repair,Husband,White,Male,5,5,5,United-States,less
2,Private,19,HS-grad,3,Never-married,Other-service,Own-child,White,Female,10,9,7,United-States,less
8,Private,10,HS-grad,1,Married-civ-spouse,Other-service,Husband,White,Male,2,1,3,United-States,less
6,Private,16,Some-college,4,Divorced,Adm-clerical,Unmarried,White,Female,7,7,6,United-States,less
5,Self-emp-inc,11,Bachelors,5,Married-spouse-absent,Sales,Not-in-family,White,Male,2,2,3,United-States,less
9,Private,13,7th-8th,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6,5,5,United-States,less
1,Private,9,Bachelors,6,Never-married,Sales,Own-child,White,Female,9,8,6,United-States,less
9,State-gov,13,HS-grad,3,Married-civ-spouse,Craft-repair,Husband,White,Male,7,6,5,United-States,less
7,Private,11,Assoc-voc,5,Divorced,Handlers-cleaners,Not-in-family,White,Female,7,6,5,United-States,less
1,Private,5,11th,1,Never-married,Other-service,Own-child,White,Female,1,1,1,United-States,less
4,Private,2,HS-grad,3,Never-married,Machine-op-inspct,Not-in-family,White,Female,7,7,6,United-States,less
6,Self-emp-not-inc,2,Some-college,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,2,8,United-States,less
3,Private,16,HS-grad,1,Divorced,Sales,Not-in-family,White,Male,1,1,7,United-States,less
8,Private,13,Some-college,3,Divorced,Adm-clerical,Unmarried,White,Female,1,1,3,United-States,less
9,Self-emp-inc,4,Bachelors,6,Divorced,Sales,Not-in-family,White,Female,9,9,6,United-States,less
4,Private,15,HS-grad,3,Married-civ-spouse,Craft-repair,Husband,White,Male,8,8,9,United-States,less
3,Private,10,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,2,3,United-States,less
